Date,Open,High,Low,Close,Adj Close,Volume
2023-01-31,170.199997,171.070007,169.320007,171.020004,168.693649,4665500
2023-02-01,170.880005,172.320007,169.509995,171.559998,169.226288,4147700
2023-02-02,169.460007,170.559998,168.509995,169.970001,167.657928,5653800
2023-02-03,170.960007,171.289993,167.050003,169.119995,166.819489,5308200
2023-02-06,169.740005,172.380005,169.589996,171.820007,169.482773,5640000
2023-02-07,170.289993,172.029999,169.259995,171.559998,169.226288,6044700
2023-02-08,171.000000,171.330002,170.240005,171.160004,168.831741,5687300
2023-02-09,175.320007,176.490005,172.039993,172.779999,170.429703,9619400
2023-02-10,173.119995,176.589996,172.649994,176.199997,173.803177,6176000
2023-02-13,176.259995,178.229996,176.039993,177.770004,175.351837,5205100
2023-02-14,177.100006,177.250000,174.789993,175.770004,173.379028,5203000
2023-02-15,175.000000,176.050003,174.589996,176.009995,173.615768,4125500
2023-02-16,174.740005,176.899994,174.539993,175.509995,173.122559,4973200
2023-02-17,175.160004,176.419998,174.830002,176.279999,173.882095,3952100
2023-02-21,175.580002,177.410004,174.669998,176.179993,173.783447,5797300
2023-02-22,176.720001,177.429993,175.770004,176.119995,173.724258,5299500
2023-02-23,176.660004,176.990005,174.990005,176.309998,173.911682,3801400
2023-02-24,175.460007,176.330002,174.289993,175.960007,173.566452,2959100
2023-02-27,176.970001,177.250000,175.649994,175.910004,173.517136,3208500
2023-02-28,174.880005,175.059998,173.199997,173.529999,171.169495,4317100
2023-03-01,172.320007,172.460007,169.119995,171.330002,168.999435,5359100
2023-03-02,170.509995,173.759995,169.779999,173.320007,172.117645,4476300
2023-03-03,173.000000,173.449997,171.330002,173.149994,171.948822,3627100
2023-03-06,172.220001,173.660004,172.220001,173.500000,172.296402,3611400
2023-03-07,173.669998,174.259995,171.869995,172.639999,171.442368,4094900
2023-03-08,172.679993,173.360001,171.779999,173.110001,171.909103,2920200
2023-03-09,173.619995,174.360001,171.199997,171.800003,170.608185,4042100
2023-03-10,172.529999,174.240005,170.960007,172.029999,170.836594,4129900
2023-03-13,172.759995,177.229996,172.610001,173.710007,172.504944,8265100
2023-03-14,172.490005,173.809998,171.570007,173.529999,172.326187,6480800
2023-03-15,173.529999,176.660004,173.190002,176.630005,175.404694,7099800
2023-03-16,176.610001,177.000000,175.320007,176.509995,175.285507,4734400
2023-03-17,176.509995,176.690002,174.229996,175.130005,173.915085,8854600
2023-03-20,176.500000,177.679993,175.509995,177.589996,176.358017,4367000
2023-03-21,177.660004,178.169998,176.279999,178.009995,176.775101,3812000
2023-03-22,177.839996,179.369995,176.419998,176.509995,175.285507,4380800
2023-03-23,176.059998,177.220001,175.020004,175.649994,174.431473,4655600
2023-03-24,176.529999,179.339996,176.389999,179.089996,177.847610,3713800
2023-03-27,179.580002,180.649994,179.309998,179.490005,178.244843,4078600
2023-03-28,179.330002,180.460007,179.330002,179.429993,178.185257,2850000
2023-03-29,180.649994,180.910004,179.990005,180.669998,179.416656,4496000
2023-03-30,181.000000,181.330002,180.080002,180.830002,179.575546,2743000
2023-03-31,182.160004,182.490005,181.320007,182.300003,181.035355,4479800
2023-04-03,181.899994,182.759995,180.399994,182.500000,181.233963,3902300
2023-04-04,182.179993,183.360001,181.100006,181.850006,180.588470,3306400
2023-04-05,183.250000,184.960007,183.059998,183.639999,182.366058,3826300
2023-04-06,183.300003,184.740005,183.100006,184.360001,183.081055,3389700
2023-04-10,183.830002,183.899994,181.690002,183.199997,181.929108,2408100
2023-04-11,183.419998,183.880005,182.759995,182.919998,181.651047,3586700
2023-04-12,182.690002,183.779999,182.250000,182.559998,181.293549,3620900
2023-04-13,182.619995,184.610001,182.110001,184.380005,183.100922,4303600
2023-04-14,183.339996,184.020004,182.919998,183.509995,182.236954,2572900
2023-04-17,184.190002,184.750000,183.479996,184.449997,183.170425,3224400
2023-04-18,184.770004,185.220001,183.740005,184.830002,183.547791,2438600
2023-04-19,185.240005,185.320007,184.259995,184.720001,183.438568,2209900
2023-04-20,184.839996,186.039993,184.199997,185.330002,184.044327,3868200
2023-04-21,185.990005,186.380005,185.130005,185.410004,184.123779,3781800
2023-04-24,186.500000,186.570007,185.020004,185.500000,184.213150,3540200
2023-04-25,186.559998,190.179993,186.240005,189.710007,188.393951,6231600
2023-04-26,188.479996,189.419998,187.869995,188.539993,187.232056,4481700
2023-04-27,188.179993,189.949997,187.509995,189.690002,188.374084,4574500
2023-04-28,189.899994,191.619995,189.639999,190.889999,189.565750,4607500
2023-05-01,190.449997,192.330002,190.279999,191.679993,190.350266,3137800
2023-05-02,191.360001,192.500000,189.750000,192.250000,190.916321,3712200
2023-05-03,192.580002,193.250000,191.779999,192.179993,190.846802,3389600
2023-05-04,193.080002,193.949997,192.160004,193.380005,192.038483,4267600
2023-05-05,192.820007,194.479996,192.389999,194.270004,192.922318,4146500
2023-05-08,193.399994,194.000000,192.649994,193.350006,192.008698,2249900
2023-05-09,193.860001,194.669998,192.710007,194.139999,192.793213,3087600
2023-05-10,194.110001,195.580002,192.669998,194.270004,192.922318,4352900
2023-05-11,194.279999,195.520004,193.000000,195.339996,193.984879,3690200
2023-05-12,195.339996,196.220001,194.949997,196.119995,194.759476,2739800
2023-05-15,196.570007,196.880005,194.000000,194.270004,192.922318,2946400
2023-05-16,194.479996,194.479996,192.539993,193.429993,192.088135,5803100
2023-05-17,193.309998,193.589996,190.839996,192.059998,190.727631,4878800
2023-05-18,191.320007,191.710007,190.410004,191.559998,190.231110,3709400
2023-05-19,192.460007,192.860001,191.100006,191.839996,190.509155,3883000
2023-05-22,191.190002,191.389999,186.410004,186.639999,185.345245,5787000
2023-05-23,186.490005,186.630005,184.589996,186.070007,184.779205,6382300
2023-05-24,186.270004,186.740005,184.369995,184.889999,183.607376,3721000
2023-05-25,182.699997,184.220001,181.949997,183.800003,182.524948,4712700
2023-05-26,183.710007,184.250000,182.399994,183.580002,182.306473,4449300
2023-05-30,182.059998,183.089996,180.699997,181.610001,180.350128,4331800
2023-05-31,182.860001,184.619995,181.460007,182.350006,181.085007,20414600
2023-06-01,182.419998,182.690002,180.800003,182.190002,182.190002,5277400
2023-06-02,182.020004,184.289993,181.699997,184.059998,184.059998,4288300
2023-06-05,183.850006,186.169998,183.610001,184.190002,184.190002,4311700
2023-06-06,184.979996,185.119995,180.429993,181.559998,181.559998,3975600
2023-06-07,180.710007,181.740005,179.699997,180.110001,180.110001,5162700
2023-06-08,179.699997,182.300003,179.330002,182.100006,182.100006,4036100
2023-06-09,181.710007,182.830002,181.000000,182.350006,182.350006,3200100
2023-06-12,182.490005,182.729996,180.690002,181.899994,181.899994,4207100
2023-06-13,182.130005,182.190002,181.080002,181.539993,181.539993,2838700
2023-06-14,182.000000,183.649994,181.440002,183.169998,183.169998,3559300
2023-06-15,184.259995,186.169998,183.520004,185.710007,185.710007,4326100
